Nummer;Stadtteil;Ortskode;WestOst;NordSüd;Lage;Zimmer;Fläche;Miete
101718;Mit;9;6,6;4,6;1;2;62,5;626,3
101719;Mit;9;6,6;4,6;1;2;62,7;484,7
101720;Mit;9;6,6;4,6;2;2;62,7;745,5
101721;Mit;9;6,6;4,6;2;2;62,8;685,1
101722;Mit;9;6,6;4,6;2;2;62,9;588,1
101723;Mit;9;6,6;4,6;2;2;63,1;640,5
101724;Mit;9;6,6;4,6;3;2;63,3;703,9
101725;Mit;9;6,6;4,6;2;2;63,4;675,8
101726;Mit;9;6,6;4,6;2;2;63,7;710,9
101727;Mit;9;6,6;4,6;2;2;63,8;699,9
101728;Mit;9;6,6;4,6;3;2;64,3;736,2
101729;Mit;9;6,6;4,6;1;2;64,3;635,9
101730;Mit;9;6,6;4,6;2;2;64,3;662,9
101731;Mit;9;6,6;4,6;3;2;64,3;754,2
101732;Mit;9;6,6;4,6;2;2;64,4;673
101733;Mit;9;6,6;4,6;3;2;64,6;636,3
101734;Mit;9;6,6;4,6;2;2;64,6;678,3
101735;Mit;9;6,6;4,6;2;2;64,7;760,9
101736;Mit;9;6,6;4,6;3;2;65,4;737,1
101737;Mit;9;6,6;4,6;1;2;65,4;599,7
101738;Mit;9;6,6;4,6;3;2;65,7;847,5
101739;Mit;9;6,6;4,6;1;2;66;730,6
101740;Mit;9;6,6;4,6;1;2;66;735,9
101741;Mit;9;6,6;4,6;3;2;66,1;702,6
101742;Mit;9;6,6;4,6;1;2;66,4;681,9
101743;Mit;9;6,6;4,6;1;2;66,6;630
101744;Mit;9;6,6;4,6;3;2;66,6;818,5
101745;Mit;9;6,6;4,6;1;2;66,7;648,3
101746;Mit;9;6,6;4,6;3;2;66,8;695,4
101747;Mit;9;6,6;4,6;3;2;66,8;841
101748;Mit;9;6,6;4,6;2;2;66,9;713,8
101749;Mit;9;6,6;4,6;3;2;67;762,5
101750;Mit;9;6,6;4,6;2;2;67,2;667,3
101751;Mit;9;6,6;4,6;1;2;67,3;684,4
101752;Mit;9;6,6;4,6;2;2;67,6;686,1
101753;Mit;9;6,6;4,6;3;2;67,7;756,2
101754;Mit;9;6,6;4,6;3;2;69,1;755,3
101755;Mit;9;6,6;4,6;1;2;74,7;868
101756;Mit;9;6,6;4,6;1;3;58,4;456,7
101757;Mit;9;6,6;4,6;2;3;60,4;654,7
101758;Mit;9;6,6;4,6;1;3;67,1;609,9
101759;Mit;9;6,6;4,6;1;3;69,1;520,3
101760;Mit;9;6,6;4,6;1;3;71;559,5
101761;Mit;9;6,6;4,6;2;3;71,1;669,8
101762;Mit;9;6,6;4,6;2;3;72,1;716
101763;Mit;9;6,6;4,6;3;3;73,8;729,1
101764;Mit;9;6,6;4,6;1;3;75,7;676
101765;Mit;9;6,6;4,6;2;3;77,2;591,4
101766;Mit;9;6,6;4,6;1;3;78,1;767,7
101767;Mit;9;6,6;4,6;2;3;78,7;755,5
101768;Mit;9;6,6;4,6;2;3;79,1;844
101769;Mit;9;6,6;4,6;2;3;79,7;839,2
101770;Mit;9;6,6;4,6;1;3;80,3;806,2
101771;Mit;9;6,6;4,6;2;3;80,3;875,3
101772;Mit;9;6,6;4,6;2;3;81,6;802,1
101773;Mit;9;6,6;4,6;2;3;81,9;828
101774;Mit;9;6,6;4,6;1;3;83,2;812,9
101775;Mit;9;6,6;4,6;1;3;84;670,3
101776;Mit;9;6,6;4,6;1;3;84;763,6
101777;Mit;9;6,6;4,6;2;3;84,3;810,1
101778;Mit;9;6,6;4,6;2;3;84,3;873,3
101779;Mit;9;6,6;4,6;2;3;84,8;875,1
101780;Mit;9;6,6;4,6;1;3;85,2;714
101781;Mit;9;6,6;4,6;3;3;85,2;780,4
101782;Mit;9;6,6;4,6;3;3;85,6;770,4
101783;Mit;9;6,6;4,6;1;3;85,8;743
101784;Mit;9;6,6;4,6;1;3;86,2;723,2
101785;Mit;9;6,6;4,6;2;3;86,8;712,6
101786;Mit;9;6,6;4,6;3;3;86,9;824,7
101787;Mit;9;6,6;4,6;3;3;87,6;834,8
101788;Mit;9;6,6;4,6;2;3;88,7;856
101789;Mit;9;6,6;4,6;3;3;89;926,5
101790;Mit;9;6,6;4,6;1;3;89,6;756,2
101791;Mit;9;6,6;4,6;3;3;89,9;810,9
101792;Mit;9;6,6;4,6;2;3;90;713,7
101793;Mit;9;6,6;4,6;2;3;90,4;911,2
101794;Mit;9;6,6;4,6;1;3;90,5;642,6
101795;Mit;9;6,6;4,6;2;3;90,6;951,3
101796;Mit;9;6,6;4,6;1;3;91;909,1
101797;Mit;9;6,6;4,6;1;3;91,1;884,6
101798;Mit;9;6,6;4,6;2;3;91,1;963,8
101799;Mit;9;6,6;4,6;1;3;91,9;927,3
101800;Mit;9;6,6;4,6;3;3;92,4;910,1
101801;Mit;9;6,6;4,6;2;3;92,6;873,2
101802;Mit;9;6,6;4,6;2;3;92,6;968,6
101803;Mit;9;6,6;4,6;2;3;93;820,3
101804;Mit;9;6,6;4,6;2;3;94,3;972,2
101805;Mit;9;6,6;4,6;1;3;94,4;712,7
101806;Mit;9;6,6;4,6;1;3;94,6;854,2
101807;Mit;9;6,6;4,6;1;3;95;1011,8
101808;Mit;9;6,6;4,6;2;3;95,6;879,5
101809;Mit;9;6,6;4,6;2;3;95,7;891,9
101810;Mit;9;6,6;4,6;2;3;95,8;1017,4
101811;Mit;9;6,6;4,6;2;3;96;1007
101812;Mit;9;6,6;4,6;2;3;96,2;905,2
101813;Mit;9;6,6;4,6;3;3;96,3;966,9
101814;Mit;9;6,6;4,6;2;3;96,6;866,5
101815;Mit;9;6,6;4,6;1;3;97,2;859,2
101816;Mit;9;6,6;4,6;1;3;97,3;779,4
101817;Mit;9;6,6;4,6;2;3;97,5;979,9
101818;Mit;9;6,6;4,6;2;3;97,7;901,8
101819;Mit;9;6,6;4,6;1;3;98,2;806,2
101820;Mit;9;6,6;4,6;3;3;98,5;886,5
101821;Mit;9;6,6;4,6;3;3;98,5;937,7
101822;Mit;9;6,6;4,6;2;3;98,9;760,5
101823;Mit;9;6,6;4,6;2;3;99,8;909,2
101824;Mit;9;6,6;4,6;2;3;100,4;978,9
101825;Mit;9;6,6;4,6;2;3;101,9;999,6
101826;Mit;9;6,6;4,6;1;3;103,9;873,8
101827;Mit;9;6,6;4,6;1;3;104,4;841,5
101828;Mit;9;6,6;4,6;2;3;104,8;994,6
101829;Mit;9;6,6;4,6;3;3;107,1;1090,3
101830;Mit;9;6,6;4,6;2;3;108,4;1037,4
101831;Mit;9;6,6;4,6;2;3;110,4;969,3
101832;Mit;9;6,6;4,6;2;3;110,4;1011,3
101833;Mit;9;6,6;4,6;1;3;110,9;1010,3
101834;Mit;9;6,6;4,6;2;3;112,5;1054,1
101835;Mit;9;6,6;4,6;1;3;113,3;1062,8
101836;Mit;9;6,6;4,6;3;3;113,7;1044,9
101837;Mit;9;6,6;4,6;2;3;116,4;1179,1
101838;Mit;9;6,6;4,6;1;3;117,9;795,8
101839;Mit;9;6,6;4,6;1;3;118,6;1270,2
101840;Mit;9;6,6;4,6;2;3;124,6;1349,4
101841;Mit;9;6,6;4,6;2;3;125,4;1203,8
101842;Mit;9;6,6;4,6;2;3;127;1323,3
101843;Mit;9;6,6;4,6;2;3;128,3;1417,7
101844;Mit;9;6,6;4,6;3;3;141;1381,8
101845;Mit;9;6,6;4,6;2;3;141,5;1569,2
101846;Mit;9;6,6;4,6;2;3;142,4;1616,2
101847;Mit;9;6,6;4,6;3;3;143,3;1513,2
101848;Mit;9;6,6;4,6;2;3;144,1;1528,9
101849;Mit;9;6,6;4,6;2;3;144,4;1520,5
101850;Mit;9;6,6;4,6;3;3;145,3;1630,3
101851;Mit;9;6,6;4,6;1;3;146,1;1436,2
101852;Mit;9;6,6;4,6;2;3;146,1;1548,7
101853;Mit;9;6,6;4,6;2;3;152,2;1567,7
101854;Mit;9;6,6;4,6;3;3;158,4;1663,2
101855;Mit;9;6,6;4,6;1;3;164,2;1661,7
101856;Mit;9;6,6;4,6;3;3;167,9;1828,4
101857;Mit;9;6,6;4,6;3;3;181;1915
101858;Mit;9;6,6;4,6;1;3;184;1792,2
101859;Mit;9;6,6;4,6;2;3;184,2;2002,3
101860;Mit;9;6,6;4,6;1;3;201,3;2029,1
101861;Mit;9;6,6;4,6;2;3;250,4;2566,6
101862;Mit;9;6,6;4,6;2;4;71,2;577,4
101863;Mit;9;6,6;4,6;1;4;76,3;583,7
101864;Mit;9;6,6;4,6;1;4;77,7;564,9
101865;Mit;9;6,6;4,6;1;4;79,1;678,7
101866;Mit;9;6,6;4,6;1;4;80,2;738,6
101867;Mit;9;6,6;4,6;1;4;80,9;644,8
101868;Mit;9;6,6;4,6;1;4;88,8;625,2
101869;Mit;9;6,6;4,6;1;4;91,1;676
101870;Mit;9;6,6;4,6;1;4;91,4;706,5
101871;Mit;9;6,6;4,6;3;4;92,3;842,7
101872;Mit;9;6,6;4,6;2;4;93,8;861,1
101873;Mit;9;6,6;4,6;1;4;94;679,6
101874;Mit;9;6,6;4,6;2;4;95,5;927,3
101875;Mit;9;6,6;4,6;1;4;97;677,1
101876;Mit;9;6,6;4,6;2;4;99;1000,9
101877;Mit;9;6,6;4,6;1;4;102;695,6
101878;Mit;9;6,6;4,6;1;4;103,1;806,2
101879;Mit;9;6,6;4,6;1;4;103,5;995,7
101880;Mit;9;6,6;4,6;1;4;103,6;745,9
101881;Mit;9;6,6;4,6;2;4;103,7;1135,5
101882;Mit;9;6,6;4,6;1;4;104,9;738,5
101883;Mit;9;6,6;4,6;2;4;106,6;1182,2
101884;Mit;9;6,6;4,6;3;4;109,1;1099,7
101885;Mit;9;6,6;4,6;1;4;110;710,6
101886;Mit;9;6,6;4,6;2;4;111,7;1137,1
101887;Mit;9;6,6;4,6;3;4;114,2;1107,7
101888;Mit;9;6,6;4,6;1;4;114,3;978,4
101889;Mit;9;6,6;4,6;1;4;114,6;979,8
101890;Mit;9;6,6;4,6;1;4;118,3;1153,4
101891;Mit;9;6,6;4,6;2;4;118,6;1349,7
101892;Mit;9;6,6;4,6;3;4;118,8;1119,1
101893;Mit;9;6,6;4,6;1;4;119,8;1138,1
101894;Mit;9;6,6;4,6;1;4;121,7;781,3
101895;Mit;9;6,6;4,6;3;4;122,9;1182,3
101896;Mit;9;6,6;4,6;3;4;124,7;1250,7
101897;Mit;9;6,6;4,6;1;4;125,3;882,1
101898;Mit;9;6,6;4,6;2;4;129,1;1133,5
101899;Mit;9;6,6;4,6;1;4;130,5;1118,4
101900;Mit;9;6,6;4,6;2;4;137,6;1524,6
101901;Mit;9;6,6;4,6;3;4;141,8;1532,9
101902;Mit;9;6,6;4,6;3;4;144,3;1675,3
101903;Mit;9;6,6;4,6;3;4;149,1;1661
101904;Mit;9;6,6;4,6;2;5;115,6;930,6
101905;Mit;9;6,6;4,6;2;5;120,7;1359,1
101906;Mit;9;6,6;4,6;1;5;125,2;1009,1
101907;Mit;9;6,6;4,6;3;5;126,6;1298,9
101908;Mit;9;6,6;4,6;2;5;137,5;1617
101909;Mit;9;6,6;4,6;2;5;138,3;1464,6
101910;Mit;9;6,6;4,6;1;5;140,2;1383,8
101911;Mit;9;6,6;4,6;3;5;140,9;1865,5
101912;Mit;9;6,6;4,6;1;5;141,1;1292,5
101913;Mit;9;6,6;4,6;2;5;143,7;1651,1
101914;Mit;9;6,6;4,6;1;5;149,7;1335,3
101915;Mit;9;6,6;4,6;2;5;152,6;1436
101916;Mit;9;6,6;4,6;3;5;152,7;1548,4
101917;Mit;9;6,6;4,6;1;5;153,1;1520,3
101918;Mit;9;6,6;4,6;2;5;154,1;1638,1
101919;Mit;9;6,6;4,6;2;5;169,9;1753,4
101920;Mit;9;6,6;4,6;1;5;192,6;2068,5
101921;Neu;10;7,5;2,8;3;1;26;240,8
101922;Neu;10;7,5;2,8;3;1;28;289,2
101923;Neu;10;7,5;2,8;2;1;34,2;300,3
101924;Neu;10;7,5;2,8;2;1;34,5;297,4
101925;Neu;10;7,5;2,8;2;1;37,4;303,3
101926;Neu;10;7,5;2,8;2;1;39,6;342,5
101927;Neu;10;7,5;2,8;1;1;40,7;254,4
101928;Neu;10;7,5;2,8;3;1;43,2;501,1
101929;Neu;10;7,5;2,8;2;1;43,4;414,9
101930;Neu;10;7,5;2,8;1;1;45,3;313,5
101931;Neu;10;7,5;2,8;1;2;46,8;392,7
101932;Neu;10;7,5;2,8;1;2;51,4;362,9
101933;Neu;10;7,5;2,8;1;2;51,7;441
101934;Neu;10;7,5;2,8;2;2;52,3;413,7
101935;Neu;10;7,5;2,8;2;2;52,9;406,8
101936;Neu;10;7,5;2,8;2;2;52,9;477,2
101937;Neu;10;7,5;2,8;1;2;53,1;386
101938;Neu;10;7,5;2,8;1;2;53,8;383,1
101939;Neu;10;7,5;2,8;1;2;54,2;420,1
101940;Neu;10;7,5;2,8;1;2;55;434
101941;Neu;10;7,5;2,8;1;2;56;354,5
101942;Neu;10;7,5;2,8;1;2;56,2;398,5
101943;Neu;10;7,5;2,8;1;2;56,4;456,8
101944;Neu;10;7,5;2,8;1;2;57,3;421,7
101945;Neu;10;7,5;2,8;1;2;57,3;447,5
101946;Neu;10;7,5;2,8;1;2;58,2;415
101947;Neu;10;7,5;2,8;1;2;58,2;451,1
101948;Neu;10;7,5;2,8;3;2;58,5;516
101949;Neu;10;7,5;2,8;1;2;59,2;411,4
101950;Neu;10;7,5;2,8;2;2;59,4;504,3
101951;Neu;10;7,5;2,8;1;2;60;411,6
101952;Neu;10;7,5;2,8;1;2;60,2;488,8
101953;Neu;10;7,5;2,8;2;2;60,2;528,6
101954;Neu;10;7,5;2,8;1;2;60,4;363,6
101955;Neu;10;7,5;2,8;1;2;61,2;453,5
101956;Neu;10;7,5;2,8;1;2;61,4;486,3
101957;Neu;10;7,5;2,8;1;2;62,4;448
101958;Neu;10;7,5;2,8;1;2;62,4;481,1
101959;Neu;10;7,5;2,8;2;2;62,5;556,3
101960;Neu;10;7,5;2,8;1;2;62,6;400
101961;Neu;10;7,5;2,8;1;2;62,7;489,7
101962;Neu;10;7,5;2,8;1;2;63,2;458,8
101963;Neu;10;7,5;2,8;1;2;63,8;405,1
101964;Neu;10;7,5;2,8;1;2;64,3;478,4
101965;Neu;10;7,5;2,8;1;2;64,3;506
101966;Neu;10;7,5;2,8;1;2;65;441,4
101967;Neu;10;7,5;2,8;1;2;65,4;496,4
101968;Neu;10;7,5;2,8;1;2;65,8;496,8
101969;Neu;10;7,5;2,8;1;2;66,4;488,7
101970;Neu;10;7,5;2,8;1;2;66,7;400,2
101971;Neu;10;7,5;2,8;2;2;67,1;559,6
101972;Neu;10;7,5;2,8;1;2;67,2;459,6
101973;Neu;10;7,5;2,8;1;2;67,8;404,1
101974;Neu;10;7,5;2,8;1;2;68,1;525,7
101975;Neu;10;7,5;2,8;1;2;68,4;448,7
101976;Neu;10;7,5;2,8;1;2;69,4;442,1
101977;Neu;10;7,5;2,8;2;2;69,9;596,2
101978;Neu;10;7,5;2,8;1;2;70,4;559,7
101979;Neu;10;7,5;2,8;2;2;70,6;650,9
101980;Neu;10;7,5;2,8;1;2;71,4;515,5
101981;Neu;10;7,5;2,8;1;2;74,1;575
101982;Neu;10;7,5;2,8;1;2;75,7;367,9
101983;Neu;10;7,5;2,8;1;2;76;605,7
101984;Neu;10;7,5;2,8;1;2;76,3;486,8
101985;Neu;10;7,5;2,8;2;2;79,2;663,7
101986;Neu;10;7,5;2,8;1;2;80;532,8
101987;Neu;10;7,5;2,8;1;2;91,8;743,6
101988;Neu;10;7,5;2,8;1;2;131,8;1080,8
101989;Neu;10;7,5;2,8;1;2;152,3;1178,8
101990;Neu;10;7,5;2,8;2;3;69,3;566,2
101991;Neu;10;7,5;2,8;1;3;69,4;466,4
101992;Neu;10;7,5;2,8;2;3;70,3;503,3
101993;Neu;10;7,5;2,8;2;3;71,4;544,8
101994;Neu;10;7,5;2,8;2;3;71,5;511,9
101995;Neu;10;7,5;2,8;1;3;72,2;463,5
101996;Neu;10;7,5;2,8;1;3;73;470,9
101997;Neu;10;7,5;2,8;1;3;73;497,9
101998;Neu;10;7,5;2,8;1;3;73,1;550,4
101999;Neu;10;7,5;2,8;1;3;74,4;504,4
102000;Neu;10;7,5;2,8;1;3;74,8;562,5
102001;Neu;10;7,5;2,8;1;3;75;501,8
102002;Neu;10;7,5;2,8;1;3;75,5;496
102003;Neu;10;7,5;2,8;2;3;76,8;632,8
102004;Neu;10;7,5;2,8;2;3;77,2;562,8
102005;Neu;10;7,5;2,8;1;3;78,3;537,1
102006;Neu;10;7,5;2,8;1;3;79;561,7
102007;Neu;10;7,5;2,8;2;3;79,1;687,4
102008;Neu;10;7,5;2,8;1;3;79,2;486,3
102009;Neu;10;7,5;2,8;1;3;81;540,3
102010;Neu;10;7,5;2,8;1;3;81,2;492,9
102011;Neu;10;7,5;2,8;2;3;81,7;639,7
102012;Neu;10;7,5;2,8;1;3;82;578,1
102013;Neu;10;7,5;2,8;1;3;82,1;495,1
102014;Neu;10;7,5;2,8;1;3;83,2;514,2
102015;Neu;10;7,5;2,8;1;3;83,3;623,1
102016;Neu;10;7,5;2,8;1;3;83,3;643,1
102017;Neu;10;7,5;2,8;2;3;84,2;703,9
102018;Neu;10;7,5;2,8;1;3;84,3;484,7
102019;Neu;10;7,5;2,8;1;3;84,4;619,5
102020;Neu;10;7,5;2,8;1;3;84,8;664,8
102021;Neu;10;7,5;2,8;1;3;85,3;586
102022;Neu;10;7,5;2,8;1;3;86;609,7
102023;Neu;10;7,5;2,8;2;3;86;700,9
102024;Neu;10;7,5;2,8;1;3;86,2;558,6
102025;Neu;10;7,5;2,8;1;3;86,5;500,8
102026;Neu;10;7,5;2,8;2;3;87;718,6
102027;Neu;10;7,5;2,8;2;3;87,2;640
102028;Neu;10;7,5;2,8;1;3;88,4;512,7
102029;Neu;10;7,5;2,8;1;3;88,9;612,5
102030;Neu;10;7,5;2,8;1;3;89,1;556,9
102031;Neu;10;7,5;2,8;2;3;89,4;673,2
102032;Neu;10;7,5;2,8;1;3;89,9;590,6
102033;Neu;10;7,5;2,8;1;3;90;548,1
102034;Neu;10;7,5;2,8;2;3;90,1;749,6
102035;Neu;10;7,5;2,8;1;3;91,2;607,4
102036;Neu;10;7,5;2,8;1;3;92,1;542,5
102037;Neu;10;7,5;2,8;1;3;92,2;633,4
102038;Neu;10;7,5;2,8;2;3;93,2;772,6
102039;Neu;10;7,5;2,8;2;3;93,4;663,1
102040;Neu;10;7,5;2,8;1;3;93,7;454,4
102041;Neu;10;7,5;2,8;2;3;94;736
102042;Neu;10;7,5;2,8;1;3;94,2;683,9
102043;Neu;10;7,5;2,8;2;3;95;722
102044;Neu;10;7,5;2,8;1;3;95,3;583,2
102045;Neu;10;7,5;2,8;1;3;95,3;677,6
102046;Neu;10;7,5;2,8;2;3;96;733,4
102047;Neu;10;7,5;2,8;1;3;96,4;595,8
102048;Neu;10;7,5;2,8;1;3;96,8;467,5
102049;Neu;10;7,5;2,8;1;3;97,2;631,8
102050;Neu;10;7,5;2,8;1;3;98,1;541,5
102051;Neu;10;7,5;2,8;2;3;98,2;812,1
102052;Neu;10;7,5;2,8;1;3;98,4;693,7
102053;Neu;10;7,5;2,8;1;3;99;698,9
102054;Neu;10;7,5;2,8;1;3;99,1;556
102055;Neu;10;7,5;2,8;2;3;99,6;726,1
102056;Neu;10;7,5;2,8;1;3;100,3;610,8
102057;Neu;10;7,5;2,8;1;3;101;611,1
102058;Neu;10;7,5;2,8;2;3;101,1;787,6
102059;Neu;10;7,5;2,8;1;3;102,4;682
102060;Neu;10;7,5;2,8;1;3;103;562,4
102061;Neu;10;7,5;2,8;2;3;103,8;749,4
102062;Neu;10;7,5;2,8;2;3;104;859
102063;Neu;10;7,5;2,8;1;3;109,1;715,7
102064;Neu;10;7,5;2,8;2;3;109,7;805,2
102065;Neu;10;7,5;2,8;2;3;110,6;858,3
102066;Neu;10;7,5;2,8;2;3;110,9;816,2
102067;Neu;10;7,5;2,8;1;3;113,1;816,6
102068;Neu;10;7,5;2,8;3;3;113,5;1087,3
102069;Neu;10;7,5;2,8;1;3;114,3;800,1
102070;Neu;10;7,5;2,8;1;3;114,4;899,2
102071;Neu;10;7,5;2,8;1;3;116,8;848
102072;Neu;10;7,5;2,8;1;3;117,9;870,1
102073;Neu;10;7,5;2,8;1;3;125,3;788,1
102074;Neu;10;7,5;2,8;1;3;126,8;696,1
102075;Neu;10;7,5;2,8;2;3;127;986,8
102076;Neu;10;7,5;2,8;1;3;131,8;967,4
102077;Neu;10;7,5;2,8;1;3;132,9;936,9
102078;Neu;10;7,5;2,8;1;3;133,5;978,6
102079;Neu;10;7,5;2,8;2;4;88;623,9
102080;Neu;10;7,5;2,8;1;4;93,3;590,6
102081;Neu;10;7,5;2,8;1;4;93,7;573,9
102082;Neu;10;7,5;2,8;1;4;96,5;551
102083;Neu;10;7,5;2,8;2;4;96,7;813,6
102084;Neu;10;7,5;2,8;2;4;98,7;772,3
102085;Neu;10;7,5;2,8;2;4;99,7;803,6
102086;Neu;10;7,5;2,8;1;4;101;662,6
102087;Neu;10;7,5;2,8;1;4;101,8;605,7
102088;Neu;10;7,5;2,8;1;4;104,1;571,5
102089;Neu;10;7,5;2,8;1;4;105;761,3
102090;Neu;10;7,5;2,8;1;4;113,5;735,5
102091;Neu;10;7,5;2,8;1;4;115,1;657,2
102092;Neu;10;7,5;2,8;1;4;115,3;541,9
102093;Neu;10;7,5;2,8;2;4;119,9;1039,5
102094;Neu;10;7,5;2,8;1;4;120,3;861,3
102095;Neu;10;7,5;2,8;1;4;123;645,8
102096;Neu;10;7,5;2,8;1;4;123,6;789,8
102097;Neu;10;7,5;2,8;1;4;123,7;812,7
102098;Neu;10;7,5;2,8;1;4;129,6;896,8
102099;Neu;10;7,5;2,8;2;4;130,3;1214,4
102100;Neu;10;7,5;2,8;1;4;130,8;1054,2
102101;Neu;10;7,5;2,8;2;5;102,2;905,2
102102;Neu;10;7,5;2,8;2;5;118,9;1114,3
102103;Neu;10;7,5;2,8;2;5;122;1120,3
102104;Neu;10;7,5;2,8;1;5;123;918,1
102105;Neu;10;7,5;2,8;1;5;124,4;1068,9
102106;Neu;10;7,5;2,8;1;5;128;828,7
102107;Neu;10;7,5;2,8;2;5;129,7;1089,4
102108;Neu;10;7,5;2,8;2;5;133,9;1097,1
102109;Neu;10;7,5;2,8;2;5;135,9;1109,6
102110;Neu;10;7,5;2,8;3;5;139,9;1434,9
102111;Neu;10;7,5;2,8;3;5;140,4;1314,6
102112;Neu;10;7,5;2,8;3;5;143,1;1649,4
102113;Neu;10;7,5;2,8;1;5;143,6;999,5
102114;Neu;10;7,5;2,8;2;5;145,9;1442,8
102115;Neu;10;7,5;2,8;2;5;148,6;1424,9
102116;Neu;10;7,5;2,8;2;5;149,4;1145,9
102117;Neu;10;7,5;2,8;1;5;150,7;1236,9
102118;Neu;10;7,5;2,8;1;5;150,9;1316,9
102119;Neu;10;7,5;2,8;3;6;138,3;1396,2
102120;Neu;10;7,5;2,8;2;6;143,8;1275,9
102121;Neu;10;7,5;2,8;1;6;149,8;1060,8
102122;Neu;10;7,5;2,8;3;6;155,4;1486,2
102123;Neu;10;7,5;2,8;1;6;156,7;1317,8
102124;Neu;10;7,5;2,8;3;6;160,4;1795,4
102125;Neu;10;7,5;2,8;1;6;162,6;1420,9
102126;Neu;10;7,5;2,8;2;6;166;1615,7
102127;Neu;10;7,5;2,8;1;6;171,5;1225,2
102128;Neu;10;7,5;2,8;1;6;186,6;1389,2
102129;Neu;10;7,5;2,8;3;6;191,6;1869,2
102130;Neu;10;7,5;2,8;3;6;256;2460,8
102131;Neu;10;7,5;2,8;2;6;260,4;2215,5
102132;Neu;10;7,5;2,8;2;6;262;2164,3
102133;Neu;10;7,5;2,8;2;6;265,4;2273,8
102134;Pan;11;7,2;6,7;3;1;23,6;266,2
102135;Pan;11;7,2;6,7;3;1;26,4;292
102136;Pan;11;7,2;6,7;2;1;27,1;235,2
102137;Pan;11;7,2;6,7;3;1;29,1;327,7
102138;Pan;11;7,2;6,7;3;1;30,6;320,7
102139;Pan;11;7,2;6,7;3;1;32,1;364,7
102140;Pan;11;7,2;6,7;2;1;33,7;322,5
102141;Pan;11;7,2;6,7;2;1;37,1;328,3
102142;Pan;11;7,2;6,7;1;1;37,2;287,9
102143;Pan;11;7,2;6,7;2;1;37,9;333,1
102144;Pan;11;7,2;6,7;3;1;38,7;377,7
102145;Pan;11;7,2;6,7;2;1;39;354,9
102146;Pan;11;7,2;6,7;1;1;40,4;301,4
102147;Pan;11;7,2;6,7;2;1;41,1;360
102148;Pan;11;7,2;6,7;3;1;41,7;402,8
102149;Pan;11;7,2;6,7;1;1;41,8;329
102150;Pan;11;7,2;6,7;3;1;42,1;503,9
102151;Pan;11;7,2;6,7;2;1;43,2;359,9
102152;Pan;11;7,2;6,7;1;1;44,6;340,7
102153;Pan;11;7,2;6,7;1;1;50;274,5
102154;Pan;11;7,2;6,7;1;1;50,6;368,4
102155;Pan;11;7,2;6,7;1;1;60,4;424,6
102156;Pan;11;7,2;6,7;2;2;34,4;254,9
102157;Pan;11;7,2;6,7;3;2;35,1;377,7
102158;Pan;11;7,2;6,7;3;2;36,8;373,5
102159;Pan;11;7,2;6,7;3;2;41,5;370,2
102160;Pan;11;7,2;6,7;2;2;42,7;392
102161;Pan;11;7,2;6,7;3;2;43,1;525
102162;Pan;11;7,2;6,7;3;2;43,5;409,3
102163;Pan;11;7,2;6,7;2;2;43,9;349
102164;Pan;11;7,2;6,7;3;2;45,4;433,6
102165;Pan;11;7,2;6,7;1;2;46,7;300,3
102166;Pan;11;7,2;6,7;2;2;47;411,7
102167;Pan;11;7,2;6,7;1;2;47,2;313,4
102168;Pan;11;7,2;6,7;3;2;47,5;495,9
102169;Pan;11;7,2;6,7;2;2;48,1;422,8
102170;Pan;11;7,2;6,7;2;2;49,4;417,9
102171;Pan;11;7,2;6,7;3;2;49,9;493
102172;Pan;11;7,2;6,7;2;2;50,2;390,6
102173;Pan;11;7,2;6,7;2;2;51,8;382,8
102174;Pan;11;7,2;6,7;3;2;52,4;528,2
102175;Pan;11;7,2;6,7;2;2;52,5;428,9
102176;Pan;11;7,2;6,7;1;2;52,9;365,5
102177;Pan;11;7,2;6,7;3;2;53,2;554,3
102178;Pan;11;7,2;6,7;2;2;53,9;428
102179;Pan;11;7,2;6,7;1;2;54,2;364,2
102180;Pan;11;7,2;6,7;2;2;54,3;505,5
102181;Pan;11;7,2;6,7;1;2;55,2;357,7
102182;Pan;11;7,2;6,7;2;2;55,3;447,4
102183;Pan;11;7,2;6,7;3;2;55,4;503
102184;Pan;11;7,2;6,7;3;2;56,2;523,8
102185;Pan;11;7,2;6,7;2;2;56,7;480,2
102186;Pan;11;7,2;6,7;1;2;57,2;426,1
102187;Pan;11;7,2;6,7;3;2;57,4;521,2
102188;Pan;11;7,2;6,7;2;2;57,7;466,2
102189;Pan;11;7,2;6,7;3;2;57,9;572,6
102190;Pan;11;7,2;6,7;1;2;58,2;387,6
102191;Pan;11;7,2;6,7;2;2;58,3;515,4
102192;Pan;11;7,2;6,7;1;2;58,4;359,7
102193;Pan;11;7,2;6,7;1;2;58,6;380,9
102194;Pan;11;7,2;6,7;2;2;58,7;490,1
102195;Pan;11;7,2;6,7;2;2;59,1;507,7
102196;Pan;11;7,2;6,7;2;2;59,9;503,8
102197;Pan;11;7,2;6,7;3;2;61,6;616,6
102198;Pan;11;7,2;6,7;3;2;62,5;594,4
102199;Pan;11;7,2;6,7;2;2;62,7;533
102200;Pan;11;7,2;6,7;2;2;63,5;532,1
102201;Pan;11;7,2;6,7;2;2;64,6;600,1
